,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
189,100000,female,university,2,26,1370.0,4192.0,4159.0,3542.0,1980.0,3980.0,4210.0,4159.0,1000.0,1080.0,2000.0,1525.0,not default
190,50000,female,university,2,29,47081.0,49316.0,50409.0,45545.0,39963.0,41145.0,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0,default
191,30000,female,university,2,26,17893.0,19012.0,20123.0,20222.0,20796.0,19844.0,1411.0,1522.0,621.0,795.0,715.0,1000.0,default
192,380000,male,graduate school,2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
193,80000,female,university,2,43,77057.0,78102.0,58501.0,51042.0,19036.0,19414.0,3177.0,2600.0,3000.0,1691.0,695.0,882.0,not default
194,50000,male,high school,1,58,15899.0,18720.0,18122.0,18530.0,19089.0,18856.0,3400.0,0.0,1000.0,1001.0,634.0,638.0,not default
195,180000,male,university,1,45,27679.0,28422.0,29650.0,29981.0,30419.0,31127.0,1481.0,2000.0,1100.0,1200.0,1500.0,1500.0,default
196,50000,male,university,2,32,45734.0,44741.0,43562.0,44039.0,45008.0,25775.0,0.0,0.0,1262.0,1358.0,1275.0,1590.0,not default
197,110000,male,graduate school,1,40,0.0,0.0,2066.0,2000.0,216.0,216.0,0.0,2066.0,0.0,216.0,216.0,66.0,default
198,230000,female,graduate school,2,35,761.0,300.0,399.0,665.0,576.0,613.0,300.0,399.0,665.0,576.0,613.0,520.0,not default
199,50000,female,university,1,61,47166.0,49396.0,50476.0,23319.0,23171.0,24774.0,3000.0,2237.0,975.0,1000.0,2000.0,1039.0,not default
200,10000,male,university,2,24,2887.0,1923.0,2989.0,2813.0,2008.0,2132.0,0.0,1500.0,0.0,0.0,150.0,0.0,not default
201,300000,male,graduate school,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
202,20000,female,university,1,32,20631.0,20010.0,19703.0,11084.0,10918.0,10985.0,0.0,1168.0,384.0,390.0,632.0,616.0,default
203,180000,male,university,1,36,83538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
204,30000,male,high school,3,54,22987.0,22298.0,22352.0,23221.0,24339.0,25943.0,2500.0,2000.0,1500.0,4000.0,2000.0,0.0,not default
205,30000,male,high school,1,58,19143.0,20168.0,21229.0,21495.0,21800.0,22437.0,1640.0,1700.0,915.0,800.0,1000.0,1961.0,not default
206,30000,male,university,1,43,20518.0,19901.0,20905.0,21509.0,25183.0,24242.0,0.0,1342.0,946.0,4200.0,0.0,1000.0,not default
207,50000,female,university,1,37,1894.0,3200.0,3381.0,3559.0,1948.0,2415.0,1500.0,400.0,200.0,500.0,500.0,400.0,default
208,170000,female,university,2,28,2948.0,3848.0,5646.0,5464.0,5577.0,5889.0,1105.0,1903.0,0.0,296.0,500.0,95.0,default
209,350000,male,graduate school,1,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
210,140000,female,university,2,29,20110.0,17102.0,18862.0,19996.0,21214.0,21085.0,3000.0,3000.0,3000.0,3500.0,2000.0,2000.0,not default
211,100000,male,graduate school,2,38,40810.0,42653.0,42351.0,43011.0,43011.0,28947.0,2502.0,1200.0,860.0,0.0,579.0,0.0,not default
212,50000,female,university,2,22,0.0,0.0,0.0,848.0,0.0,632.0,0.0,0.0,848.0,0.0,632.0,0.0,not default
213,60000,female,high school,3,42,41322.0,29091.0,28097.0,28665.0,28768.0,29064.0,1488.0,1394.0,962.0,1500.0,2541.0,2000.0,not default
214,150000,male,graduate school,2,41,1464.0,2084.0,384.0,0.0,2344.0,822.0,2091.0,384.0,0.0,2344.0,0.0,472.0,default
215,30000,male,university,1,48,27879.0,28870.0,27806.0,25142.0,25667.0,26179.0,1774.0,1710.0,1046.0,1079.0,1089.0,2244.0,not default
216,120000,female,university,1,25,26476.0,21393.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,not default
217,60000,female,graduate school,2,23,29332.0,28577.0,30805.0,31601.0,32349.0,32965.0,0.0,2709.0,1600.0,1400.0,1300.0,1200.0,default
218,200000,female,graduate school,1,38,190.0,0.0,0.0,367.0,-150.0,-150.0,0.0,0.0,367.0,150.0,0.0,0.0,not default
219,230000,female,graduate school,1,32,0.0,0.0,2809.0,4595.0,792.0,3404.0,0.0,2809.0,4606.0,792.0,3404.0,0.0,not default
220,50000,female,high school,1,35,22500.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,640.0,not default
221,50000,female,graduate school,2,30,14811.0,16262.0,17286.0,17895.0,19450.0,18990.0,2000.0,1600.0,1200.0,2000.0,0.0,1000.0,not default
222,50000,male,university,1,48,44338.0,43048.0,35639.0,18753.0,19091.0,19548.0,3629.0,3332.0,2000.0,2000.0,2000.0,2500.0,not default
223,260000,female,graduate school,2,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
224,30000,male,graduate school,2,24,25265.0,26354.0,27710.0,27959.0,30002.0,29371.0,1500.0,1800.0,1007.0,2500.0,0.0,1800.0,not default
225,230000,female,university,2,38,10237.0,2795.0,1350.0,371.0,2980.0,0.0,2795.0,1350.0,371.0,2980.0,0.0,2213.0,not default
226,80000,female,university,1,32,11262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
227,20000,female,high school,2,49,9551.0,12081.0,13087.0,12583.0,15327.0,16414.0,3000.0,1500.0,0.0,3123.0,1500.0,1000.0,default
228,170000,female,graduate school,2,31,199.0,199.0,199.0,398.0,199.0,199.0,199.0,199.0,398.0,0.0,199.0,398.0,default
229,110000,female,graduate school,2,29,48123.0,49537.0,50422.0,50990.0,52014.0,53206.0,2500.0,2500.0,2000.0,2000.0,2057.0,2500.0,not default
230,60000,female,graduate school,2,27,14072.0,0.0,0.0,300.0,150.0,150.0,0.0,0.0,300.0,0.0,150.0,200.0,not default
231,110000,male,high school,1,37,61807.0,62499.0,62162.0,60605.0,60272.0,60145.0,2300.0,2200.0,2300.0,2200.0,2300.0,2300.0,not default
232,50000,female,graduate school,1,25,51044.0,50231.0,46677.0,44982.0,21399.0,20859.0,2500.0,3008.0,1000.0,761.0,800.0,704.0,not default
233,30000,female,graduate school,2,26,0.0,0.0,945.0,0.0,197.0,2995.0,0.0,945.0,0.0,197.0,2995.0,0.0,not default
234,220000,male,university,2,34,37304.0,33304.0,29254.0,24875.0,20329.0,15602.0,1600.0,1500.0,1100.0,1000.0,600.0,500.0,not default
235,200000,male,other,1,42,38564.0,38246.0,32253.0,30384.0,30900.0,0.0,5000.0,1485.0,1956.0,1500.0,0.0,2102.0,not default
236,380000,male,graduate school,1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
237,200000,female,graduate school,2,26,156786.0,179.0,1443.0,1443.0,1443.0,871.0,179.0,1443.0,1443.0,1443.0,871.0,2015.0,not default
238,50000,male,graduate school,2,32,23974.0,24131.0,25326.0,25775.0,0.0,0.0,1800.0,1900.0,1300.0,0.0,0.0,0.0,not default
239,170000,female,high school,3,56,0.0,0.0,1991.0,0.0,0.0,150.0,0.0,1991.0,0.0,0.0,150.0,614.0,not default
240,230000,male,university,2,32,28114.0,28006.0,25000.0,22046.0,19860.0,19831.0,1610.0,1224.0,655.0,627.0,620.0,500.0,not default
241,90000,female,graduate school,1,41,6160.0,3274.0,6190.0,307.0,2870.0,670.0,3276.0,6246.0,307.0,2870.0,670.0,1362.0,not default
242,180000,male,university,1,34,2927.0,2790.0,1140.0,2144.0,1180.0,1382.0,2790.0,1140.0,2144.0,1180.0,1382.0,2440.0,not default
243,60000,male,high school,1,38,29295.0,30321.0,31018.0,32193.0,34213.0,35002.0,1800.0,1500.0,2000.0,2700.0,1500.0,0.0,not default
244,60000,female,university,2,29,27199.0,28358.0,28937.0,29614.0,30391.0,23159.0,1900.0,1400.0,1000.0,1100.0,1000.0,420.0,not default
245,50000,male,graduate school,2,44,50893.0,28527.0,29241.0,28513.0,29106.0,29638.0,1800.0,1500.0,1200.0,1203.0,1166.0,1000.0,not default
246,70000,female,university,1,37,66759.0,68200.0,72972.0,71248.0,50610.0,50809.0,2518.0,5950.0,0.0,1782.0,1985.0,2700.0,not default
247,500000,female,graduate school,1,38,600.0,300.0,501.0,300.0,600.0,450.0,0.0,501.0,300.0,600.0,300.0,600.0,not default
248,200000,male,graduate school,2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
249,90000,male,high school,1,48,77604.0,73317.0,71334.0,67009.0,63228.0,59378.0,1700.0,4000.0,1600.0,1600.0,1500.0,4086.0,not default
250,100000,female,university,1,43,2491.0,1709.0,574.0,556.0,2306.0,2562.0,1709.0,574.0,556.0,2306.0,2562.0,2111.0,not default
251,220000,female,university,1,36,396.0,1648.0,792.0,396.0,396.0,396.0,1648.0,792.0,0.0,396.0,396.0,792.0,default
252,90000,female,university,2,32,573.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,not default
253,30000,female,university,1,43,28703.0,26622.0,24022.0,24368.0,20859.0,19633.0,1300.0,2.0,1608.0,0.0,900.0,800.0,not default
254,170000,female,university,2,28,28304.0,17616.0,308.0,0.0,0.0,0.0,4000.0,308.0,0.0,0.0,0.0,0.0,not default
255,80000,female,graduate school,1,28,8574.0,9434.0,10038.0,10040.0,10400.0,10490.0,1203.0,1047.0,248.0,408.0,294.0,276.0,default
256,50000,male,graduate school,1,41,508.0,672.0,226.0,390.0,220.0,320.0,1000.0,390.0,1000.0,220.0,640.0,1000.0,not default
257,250000,female,graduate school,1,49,66.0,0.0,0.0,120.0,-6.0,1639.0,0.0,0.0,120.0,6.0,1645.0,0.0,not default
258,20000,male,graduate school,1,38,15912.0,17272.0,20565.0,20705.0,20255.0,19933.0,1623.0,3916.0,750.0,0.0,800.0,850.0,not default
259,30000,female,university,1,38,20344.0,21705.0,22537.0,24161.0,25128.0,24576.0,2000.0,1500.0,2000.0,1500.0,0.0,1200.0,not default
260,90000,female,university,1,35,23132.0,22474.0,28067.0,27320.0,31199.0,30548.0,0.0,6000.0,0.0,4500.0,0.0,2000.0,not default
261,130000,female,graduate school,1,33,19161.0,20544.0,22704.0,22304.0,22304.0,0.0,2000.0,3000.0,0.0,0.0,0.0,0.0,default
262,30000,male,other,1,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
263,160000,male,graduate school,2,35,396.0,396.0,396.0,0.0,792.0,1220.0,396.0,396.0,0.0,793.0,1220.0,0.0,not default
264,180000,female,university,2,28,42238.0,38741.0,36696.0,35813.0,37893.0,34661.0,2500.0,2000.0,1128.0,2500.0,0.0,2000.0,not default
265,80000,female,university,1,30,21507.0,13207.0,13997.0,10914.0,10685.0,5515.0,1700.0,1400.0,200.0,1000.0,0.0,500.0,not default
266,130000,male,university,1,31,1261.0,1261.0,1261.0,1411.0,930.0,390.0,1261.0,1261.0,1411.0,930.0,0.0,780.0,not default
267,120000,female,university,2,35,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,default
268,50000,male,university,2,23,29509.0,30741.0,31438.0,31924.0,32566.0,33081.0,2000.0,1500.0,1300.0,1300.0,1200.0,1500.0,default
269,20000,female,university,2,23,18355.0,20259.0,19534.0,16467.0,15746.0,13246.0,2900.0,10.0,577.0,430.0,1017.0,4.0,not default
270,50000,male,university,1,47,13917.0,16695.0,21320.0,18614.0,19003.0,19439.0,3000.0,5000.0,2000.0,618.0,679.0,500.0,not default
271,10000,female,university,2,22,10250.0,8558.0,10525.0,10050.0,9903.0,9984.0,0.0,2126.0,390.0,328.0,476.0,1287.0,not default
272,30000,female,graduate school,1,31,16496.0,17522.0,18531.0,18744.0,19291.0,19818.0,1597.0,1606.0,819.0,1000.0,1000.0,1623.0,not default
273,20000,male,university,2,27,18649.0,18066.0,19040.0,19446.0,20759.0,20241.0,0.0,1594.0,1000.0,1606.0,0.0,300.0,not default
274,360000,male,graduate school,2,26,-8.0,-8.0,-8.0,-8.0,1677.0,2600.0,0.0,0.0,0.0,1685.0,2613.0,0.0,not default
275,50000,male,university,3,30,97538.0,49187.0,17518.0,17710.0,18079.0,18302.0,2454.0,1588.0,780.0,803.0,673.0,637.0,not default
276,10000,male,university,2,46,4073.0,6394.0,6143.0,6908.0,6652.0,6785.0,2400.0,0.0,871.0,0.0,244.0,251.0,default
277,50000,male,graduate school,2,26,2411.0,3059.0,2333.0,1800.0,1620.0,0.0,3068.0,2440.0,1807.0,2204.0,0.0,0.0,not default
278,60000,male,university,2,25,480.0,1675.0,3630.0,578.0,4825.0,6200.0,1675.0,2500.0,578.0,4825.0,2000.0,2435.0,not default
279,120000,male,university,1,44,92007.0,87939.0,82094.0,59105.0,53442.0,46775.0,5417.0,2847.0,2066.0,1919.0,2200.0,0.0,not default
280,50000,female,graduate school,2,52,3257.0,4166.0,0.0,0.0,318.0,0.0,1000.0,0.0,0.0,318.0,0.0,0.0,not default
281,200000,female,graduate school,2,38,399.0,0.0,0.0,0.0,218.0,270.0,0.0,0.0,0.0,218.0,270.0,317.0,not default
282,150000,female,graduate school,2,28,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,318.0,0.0,not default
283,30000,female,university,1,36,28778.0,28039.0,28286.0,27533.0,28189.0,28805.0,0.0,1000.0,0.0,1100.0,1100.0,1500.0,default
284,220000,female,graduate school,1,41,-65.0,-65.0,-65.0,-65.0,-65.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,default
285,160000,female,university,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
286,100000,male,high school,1,52,4657.0,6068.0,6418.0,6781.0,6144.0,7638.0,1500.0,1000.0,1000.0,0.0,2000.0,2000.0,default
287,50000,male,graduate school,1,56,50715.0,51073.0,28185.0,28842.0,30399.0,29977.0,2500.0,1500.0,1100.0,2000.0,1500.0,1017.0,default
288,240000,female,graduate school,1,42,0.0,6370.0,0.0,0.0,0.0,0.0,6370.0,0.0,0.0,0.0,0.0,0.0,not default
289,40000,female,university,2,24,35285.0,36714.0,37356.0,38184.0,38724.0,37255.0,2000.0,1600.0,1401.0,1607.0,1800.0,1751.0,not default
290,160000,female,graduate school,1,33,5233.0,5393.0,1824.0,350.0,150.0,199.0,5401.0,1829.0,350.0,150.0,199.0,1145.0,not default
291,20000,male,university,2,29,17208.0,18419.0,0.0,0.0,0.0,0.0,2055.0,0.0,0.0,0.0,0.0,0.0,not default
292,360000,female,university,2,52,640.0,2113.0,-6.0,999.0,944.0,-3.0,2231.0,0.0,1005.0,948.0,0.0,789.0,not default
293,60000,female,university,1,42,631.0,2790.0,1758.0,416.0,416.0,3640.0,2790.0,1758.0,416.0,416.0,3640.0,730.0,not default
294,50000,male,high school,2,26,35429.0,30626.0,30241.0,20284.0,19166.0,19567.0,1537.0,1947.0,800.0,1000.0,718.0,683.0,not default
295,270000,female,graduate school,1,40,18751.0,5706.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,not default
296,50000,female,university,2,23,49809.0,50364.0,38429.0,18815.0,18305.0,19013.0,2040.0,2766.0,1690.0,1000.0,1000.0,1000.0,not default
297,160000,female,university,2,60,3128.0,5156.0,1089.0,489.0,3177.0,1009.0,5156.0,1089.0,0.0,3177.0,1009.0,0.0,default
298,50000,male,university,2,36,5197.0,6015.0,6615.0,7131.0,6987.0,6980.0,1300.0,1100.0,1000.0,500.0,500.0,1000.0,not default
299,30000,male,university,2,28,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,default
300,80000,female,high school,2,53,77766.0,77954.0,78512.0,60452.0,61556.0,54022.0,4000.0,2374.0,2007.0,2500.0,3000.0,2000.0,not default
301,50000,male,university,2,42,50300.0,50898.0,49111.0,48943.0,45775.0,0.0,2200.0,1600.0,1700.0,1700.0,0.0,0.0,not default
302,20000,female,graduate school,2,25,14603.0,15661.0,16394.0,16723.0,18056.0,17618.0,1600.0,1300.0,600.0,1600.0,0.0,800.0,not default
303,220000,male,graduate school,1,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
304,50000,male,graduate school,1,35,34976.0,6018.0,13930.0,7106.0,6020.0,9011.0,1127.0,1074.0,215.0,249.0,4383.0,172.0,not default
305,110000,male,high school,2,46,56700.0,57875.0,59044.0,59756.0,61004.0,62213.0,2681.0,2724.0,2287.0,2362.0,2374.0,2454.0,not default
306,210000,female,high school,2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
307,80000,female,university,2,24,79243.0,75254.0,58683.0,58886.0,60035.0,57264.0,3249.0,3000.0,5000.0,2500.0,2300.0,2200.0,not default
308,310000,female,university,1,43,23396.0,24182.0,25135.0,25095.0,25356.0,25514.0,1426.0,1379.0,867.0,898.0,933.0,807.0,not default
309,30000,male,high school,1,59,390.0,390.0,390.0,390.0,390.0,1320.0,390.0,390.0,390.0,390.0,1320.0,0.0,default
310,170000,male,graduate school,1,53,17862.0,17927.0,18800.0,17647.0,18015.0,12930.0,1323.0,1196.0,544.0,563.0,629.0,361.0,not default
311,140000,female,university,2,28,26450.0,28823.0,28171.0,28740.0,30454.0,29930.0,3007.0,0.0,924.0,2070.0,0.0,3000.0,not default
312,180000,female,university,2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.0,not default
313,50000,male,graduate school,2,34,22746.0,22099.0,24121.0,23437.0,25101.0,24549.0,0.0,2700.0,0.0,2200.0,0.0,1030.0,not default
314,50000,female,university,1,36,9214.0,10359.0,7350.0,7500.0,0.0,0.0,1351.0,1500.0,150.0,0.0,0.0,0.0,not default
315,110000,female,graduate school,2,24,40882.0,35428.0,39680.0,44097.0,42543.0,33189.0,2000.0,5000.0,5000.0,0.0,2000.0,3000.0,not default
316,200000,female,university,1,34,390.0,390.0,390.0,561.0,390.0,390.0,390.0,390.0,561.0,390.0,390.0,390.0,not default
317,360000,female,graduate school,2,29,3280.0,0.0,0.0,0.0,0.0,2650.0,0.0,0.0,0.0,0.0,2650.0,0.0,default
318,50000,male,university,1,37,48226.0,48727.0,46228.0,46755.0,43686.0,44573.0,2000.0,1684.0,1601.0,2000.0,2000.0,2000.0,not default
319,40000,male,university,2,23,36650.0,29541.0,26190.0,26710.0,27274.0,29551.0,0.0,1435.0,955.0,993.0,2734.0,0.0,not default
320,200000,female,graduate school,1,37,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,595.0,0.0,2370.0,not default
321,60000,male,graduate school,2,25,58839.0,53235.0,38533.0,39639.0,39619.0,39140.0,2018.0,1900.0,2000.0,1500.0,1900.0,2000.0,not default
322,150000,female,university,1,39,36146.0,36184.0,37511.0,33080.0,30223.0,31561.0,3000.0,3000.0,3000.0,2500.0,2000.0,2000.0,not default
323,180000,female,university,2,28,340.0,-120.0,420.0,460.0,460.0,610.0,0.0,1000.0,500.0,460.0,610.0,460.0,not default
324,90000,female,graduate school,2,27,7624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
325,360000,female,university,1,37,0.0,0.0,0.0,0.0,166.0,541.0,0.0,0.0,0.0,166.0,543.0,4268.0,not default
326,90000,female,graduate school,2,24,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
327,20000,female,university,2,24,13168.0,13888.0,14900.0,15916.0,15519.0,15829.0,1237.0,1249.0,1265.0,0.0,568.0,1327.0,not default
328,70000,male,graduate school,1,46,60040.0,55274.0,51766.0,51757.0,50013.0,49946.0,2600.0,1800.0,2000.0,3140.0,2000.0,1800.0,not default
329,230000,male,graduate school,1,39,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,not default
330,30000,male,high school,1,48,29434.0,28960.0,29022.0,29201.0,29553.0,29693.0,1465.0,2000.0,1033.0,1200.0,1055.0,530.0,not default
331,100000,male,high school,2,49,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
332,50000,female,university,2,23,26795.0,28056.0,29284.0,30487.0,33831.0,33138.0,2000.0,2000.0,2000.0,4000.0,0.0,2000.0,not default
333,20000,female,high school,1,25,16591.0,16442.0,6401.0,4300.0,1304.0,0.0,1155.0,1000.0,0.0,1304.0,0.0,0.0,not default
334,210000,female,university,1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
335,20000,female,high school,1,44,550.0,228.0,0.0,228.0,0.0,0.0,228.0,0.0,228.0,0.0,0.0,0.0,not default
336,50000,female,high school,1,49,5630.0,6629.0,5918.0,6918.0,6941.0,4756.0,1107.0,1000.0,1000.0,1500.0,2150.0,0.0,not default
337,50000,male,university,1,41,21986.0,21520.0,20979.0,19894.0,18811.0,18805.0,1362.0,1294.0,682.0,680.0,694.0,618.0,not default
338,170000,male,university,2,31,56364.0,58132.0,59171.0,55888.0,53672.0,51461.0,3000.0,3000.0,2000.0,3000.0,3000.0,3000.0,not default
339,130000,female,high school,1,28,100143.0,50456.0,50000.0,0.0,0.0,0.0,2500.0,1000.0,0.0,0.0,0.0,0.0,not default
340,30000,female,university,1,31,29493.0,19433.0,18782.0,19006.0,19637.0,21251.0,3200.0,0.0,742.0,1000.0,2000.0,0.0,not default
341,60000,male,high school,1,31,35369.0,35320.0,0.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,default
342,80000,female,university,2,24,77615.0,77303.0,66396.0,55639.0,56873.0,58390.0,3100.0,2586.0,2000.0,2500.0,3000.0,2500.0,not default
343,20000,female,university,2,46,21075.0,20795.0,20206.0,19617.0,18737.0,18148.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
344,270000,male,graduate school,2,32,0.0,0.0,1100.0,300.0,-200.0,-200.0,0.0,1100.0,300.0,0.0,0.0,0.0,not default
345,20000,female,graduate school,2,22,20137.0,20179.0,18067.0,18666.0,19115.0,19547.0,1300.0,1301.0,900.0,900.0,900.0,1600.0,not default
346,10000,male,university,2,33,8177.0,9131.0,9669.0,7624.0,8049.0,6857.0,2500.0,1145.0,1000.0,1000.0,1000.0,1500.0,not default
347,290000,female,high school,2,27,13820.0,15614.0,16293.0,7760.0,2000.0,0.0,2000.0,1300.0,0.0,2000.0,1000.0,0.0,not default
348,190000,female,graduate school,2,28,46923.0,48666.0,49347.0,50386.0,43883.0,34412.0,2500.0,2000.0,3000.0,2000.0,2000.0,2000.0,default
349,80000,female,graduate school,2,23,53261.0,38091.0,19744.0,14556.0,0.0,1460.0,4500.0,2011.0,3105.0,0.0,1460.0,0.0,not default
350,280000,female,university,2,28,427.0,298.0,1179.0,1714.0,2875.0,1047.0,0.0,1179.0,1714.0,1290.0,1047.0,1000.0,not default
351,90000,male,university,1,40,42856.0,44925.0,0.0,787.0,1457.0,0.0,3114.0,0.0,787.0,1457.0,0.0,0.0,default
352,50000,male,graduate school,2,22,5137.0,5960.0,6270.0,6000.0,5810.0,390.0,1300.0,1000.0,120.0,200.0,390.0,1170.0,not default
353,40000,female,university,1,32,24114.0,25417.0,28777.0,29107.0,29693.0,30456.0,2000.0,4110.0,1100.0,1200.0,1400.0,0.0,not default
354,70000,female,high school,1,27,61611.0,62711.0,63695.0,63926.0,67361.0,59480.0,3011.0,3095.0,2000.0,4600.0,0.0,2258.0,not default
355,30000,female,university,1,35,25078.0,25538.0,25880.0,25873.0,26157.0,26918.0,1500.0,1387.0,893.0,1000.0,1501.0,2000.0,not default
356,20000,female,graduate school,1,30,5766.0,7511.0,7678.0,7318.0,7458.0,7598.0,2000.0,500.0,0.0,500.0,500.0,0.0,default
357,20000,male,university,1,34,12857.0,14183.0,14890.0,15642.0,16387.0,17113.0,1541.0,1248.0,1000.0,1000.0,1000.0,1000.0,default
358,30000,male,university,2,25,2400.0,2400.0,2400.0,2400.0,2400.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,default
359,90000,male,high school,2,42,64762.0,63164.0,32789.0,31641.0,29240.0,28306.0,0.0,2900.0,0.0,2500.0,0.0,1300.0,default
360,110000,female,university,3,45,26650.0,20787.0,20566.0,21158.0,22141.0,22158.0,1532.0,2000.0,783.0,3000.0,2000.0,2000.0,not default
361,230000,female,graduate school,2,29,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,not default
362,230000,female,graduate school,1,35,4259.0,5432.0,6182.0,0.0,0.0,0.0,1250.0,1000.0,0.0,0.0,0.0,0.0,not default
363,20000,female,high school,1,41,780.0,0.0,732.0,642.0,1252.0,643.0,0.0,732.0,300.0,1000.0,500.0,1000.0,default
364,80000,male,university,2,32,51372.0,51872.0,47593.0,43882.0,42256.0,42527.0,1853.0,1700.0,1522.0,1548.0,1488.0,1500.0,not default
365,170000,male,university,2,27,1170.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
366,70000,male,graduate school,2,30,55664.0,59529.0,57571.0,57871.0,60872.0,59329.0,5800.0,0.0,2250.0,4500.0,0.0,2500.0,not default
367,150000,female,graduate school,2,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
368,90000,female,university,2,34,8792.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
369,300000,female,graduate school,2,31,43610.0,43280.0,36156.0,30305.0,30155.0,561.0,1655.0,1797.0,750.0,0.0,561.0,500.0,not default
